cool	ADJ	['0.232629','0.323738','-0.149037','-0.061798','-0.007944','0.019926', '-0.444984','0.028893','0.283354','-0.003325','0.192327','0.425603', '0.033884','0.336746','-0.096103','-0.583130','-0.519748','-0.065490', '-0.163205','0.108456','0.201904','0.140948','0.090166','0.212474', '0.206113','-0.014703','-0.180746','-0.252995','0.304043','0.079674', '0.245728','-0.551910','-0.196519','-0.107229','-0.170238','0.141555', '-0.012244','0.043503','-0.175533','0.060904','-0.282620','-0.259858', '-0.135310','-0.081762','0.041592','-0.112092','-0.218216','0.123724', '0.015921','-0.018824','0.044712','0.069569']	0
schlimm	ADJ	['0.214842','0.463763','0.002781','-0.326150','-0.084773','0.052753', '-0.430018','0.242187','0.212548','-0.510686','0.364565','0.290339', '0.507094','-0.024135','0.176401','-0.782559','-0.646703','-0.296705', '0.176256','0.455573','-0.114696','-0.285114','-0.547876','0.825180', '0.759370','-0.081633','-0.018202','0.274276','0.342601','0.476092', '0.323837','-0.685030','-0.481234','-0.250926','-0.144569','-0.282118', '-0.078128','0.242648','0.163357','0.014985','-0.434148','0.091210', '-0.072062','0.325414','-0.317937','-0.075109','-0.421413','0.110458', '0.343130','-0.614601','-0.169747','0.138289']	0
trennung	NOUN	['-0.118129','-0.082232','0.124161','-0.052749','-0.015632','0.500360', '-0.218990','0.264730','-0.114731','-0.704033','0.244316','0.221464', '0.266594','-0.129589','0.571719','-0.164692','-0.638984','0.006690', '0.273057','0.070622','-0.560058','-0.615543','-0.513006','0.751521', '0.470898','0.547228','-0.085353','-0.246002','0.203508','0.290289', '0.194688','-0.747443','-0.580049','0.156661','-0.170558','-0.260786', '-0.097599','0.510920','0.658667','0.529765','-0.069151','0.203879', '-0.366292','-0.076246','-0.430977','-0.189110','-0.578801','0.336397', '-0.065035','-0.377004','-0.013989','0.182233']	0
junkie	NOUN	['-0.051300','0.296906','-0.204256','-0.082245','0.055541','0.194215', '-0.615768','0.169680','0.294555','-0.236738','0.463555','0.429139', '-0.127673','0.214327','0.108120','-0.581142','-0.168039','-0.545722', '0.321274','-0.109613','0.200499','0.274054','-0.074204','0.249917', '0.264333','0.077421','-0.454184','-0.111286','0.246501','0.049375', '0.404246','-0.314242','-0.340017','-0.310688','-0.023344','0.179530', '0.083422','0.277135','-0.036361','0.203124','0.124251','-0.280852', '-0.005388','-0.236537','-0.279811','-0.230756','-0.189360','0.127124', '-0.302622','-0.128634','0.200938','-0.061090']	1
ratte	NOUN	['0.077882','0.122031','-0.139011','-0.153316','-0.107227','0.187971', '-0.424602','-0.020206','0.080597','-0.327532','0.358602','0.126606', '0.448923','-0.085441','0.406131','-0.559197','-0.311902','-0.630630', '0.631137','-0.098982','-0.436239','-0.040648','-0.313698','0.612523', '0.362650','0.135942','-0.191805','0.066190','0.185690','0.408169', '0.491270','-0.740567','-0.413246','-0.288663','0.181035','-0.351276', '0.231030','0.391401','-0.110479','0.498231','-0.197304','0.046360', '-0.480213','-0.132917','-0.492604','0.061562','-0.121331','0.326024', '0.471440','-0.221054','0.004680','0.465272']	0
unbeliebtheit	NOUN	['-0.219609','-0.186986','0.027898','0.208935','0.010963','0.447069', '-0.199929','0.622958','-0.058296','-0.279138','0.305943','0.312348', '-0.276295','-0.918157','0.612218','-0.035832','-0.146140','0.459596', '0.682306','0.011014','-0.034678','0.143531','-0.664966','0.897414', '0.547375','0.229280','0.176525','-0.422537','-0.103742','0.605003', '0.798049','-1.038262','-0.114241','-0.081601','-0.116576','-0.782778', '0.488075','0.802920','0.419285','0.485417','-0.490116','-0.381718', '-0.334889','0.155271','-0.283502','-0.010079','-0.995889','0.604863', '0.628289','-1.125362','-0.000339','0.116335']	0
aufschreien	VERB	['0.071457','0.290046','0.015992','0.153127','0.050832','0.063459', '-0.371568','0.146207','0.266176','-0.785053','0.419001','0.537956', '0.439838','-0.207652','0.313796','-0.471562','-0.482453','0.246597', '0.227837','0.361049','-0.418573','-0.291830','-0.406678','0.575216', '0.555877','0.017011','0.090189','0.048461','0.326069','0.274670', '0.513457','-0.726223','-0.563639','-0.389399','-0.118585','-0.522840', '-0.026700','0.301557','0.361194','0.303512','-0.302507','0.151927', '-0.210176','0.331162','-0.632078','-0.039886','-0.478958','0.242876', '0.273881','-0.622579','-0.103324','0.432947']	0
ungeordnet	ADJ	['-0.227531','0.253272','0.171111','0.139415','0.270035','0.100319', '-0.667735','0.213540','0.146066','-0.634888','0.399628','0.278191', '0.201262','-0.054627','0.195009','-0.647087','-0.205499','0.313033', '0.354902','0.331119','-0.235554','-0.070594','-0.590654','0.650170', '0.376575','-0.053818','0.112513','0.294837','0.522284','0.576579', '0.129323','-0.943518','-0.499464','-0.072407','-0.273667','-0.589769', '0.201197','0.526349','0.250823','0.327245','-0.467534','0.298688', '-0.165929','-0.030162','-0.615101','-0.161126','-0.182237','0.406043', '0.436742','-0.356183','-0.167196','-0.005100']	0
ineffizienz	NOUN	['-0.319545','0.179441','0.136943','-0.175299','-0.020075','0.409121', '-0.478455','0.398867','0.223820','-0.575273','0.269666','0.621661', '0.014432','-0.402603','0.637195','-0.010317','-0.261105','0.286690', '-0.190635','-0.044126','-0.454762','-0.333053','-0.829333','0.343551', '0.379951','0.385760','0.800957','0.024640','0.378752','0.732766', '0.062496','-0.488699','-0.181573','-0.146518','-0.298428','-0.460563', '0.266801','0.136698','0.185709','0.262249','-0.042663','0.167692', '0.013800','-0.163340','-0.620686','-0.208692','-0.612678','0.474770', '0.324234','-0.933805','0.008813','0.287018']	0
entziehen	VERB	['0.017704','0.260448','0.136420','0.160788','0.032335','0.440742', '-0.226701','0.478835','0.093418','-0.540074','0.276005','0.668929', '0.168481','-0.446873','0.577581','-0.126023','-0.399590','0.295806', '0.422824','0.217107','-0.459231','-0.255687','-0.925007','0.719606', '0.664576','0.423027','0.523201','-0.087071','0.407829','0.523582', '0.479352','-0.739602','-0.268891','-0.123547','-0.026409','-0.387314', '0.266864','0.505195','0.229846','0.359143','-0.397986','0.022705', '0.037614','-0.039129','-0.744117','-0.115400','-0.405715','0.184207', '0.064788','-0.418892','0.159972','0.558887']	0
mistkind	NOUN	['0.265231','0.352624','0.015962','-0.093978','0.145660','0.049620', '-0.367787','-0.249220','0.264165','-0.611896','0.397166','0.203965', '0.531065','-0.122864','0.250647','-0.841481','-0.272643','-0.449789', '0.036069','0.182284','-0.532199','-0.159067','-0.444482','1.035776', '0.823441','0.169284','0.060496','0.092007','0.039089','0.113318', '0.225466','-0.724151','-0.474338','-0.455332','0.269098','-0.252315', '0.197739','0.204100','0.182923','0.093515','-0.316728','-0.207582', '-0.297978','0.150277','-0.300464','0.022862','-0.506012','0.133185', '0.190433','-0.550198','0.154941','-0.075526']	1
irrational	ADJ	['-0.242189','0.157695','0.088785','-0.462127','0.135150','0.265212', '-0.386651','0.302216','0.405813','-0.432818','0.181803','0.903499', '0.022206','-0.094453','0.212567','-0.439751','-0.250834','0.200068', '0.154695','0.236136','-0.072952','0.264292','-0.159603','0.422463', '0.169002','0.207026','0.177879','-0.239847','0.254969','0.253109', '0.077686','-0.562794','-0.515298','-0.244218','-0.070466','-0.197833', '0.477891','0.526188','0.210560','0.089527','-0.126285','-0.094049', '0.103113','-0.075932','-0.244665','-0.292650','-0.203076','0.376877', '-0.153794','-0.555683','0.148346','-0.085661']	0
dreckskind	NOUN	['0.485784','0.372537','-0.090150','-0.105592','0.118833','0.085718', '-0.349275','-0.137931','0.218367','-0.360458','0.350168','0.218549', '0.513489','0.107526','0.070152','-1.095578','-0.457184','-0.495114', '0.399945','0.201350','-0.487597','0.039624','-0.018946','1.093756', '0.857758','0.064726','-0.311296','0.319788','0.124955','0.071308', '0.116694','-0.667407','-0.515147','-0.461879','0.096692','-0.102805', '0.082426','0.297796','0.184024','0.489652','-0.355053','-0.223367', '-0.476348','0.049123','-0.142410','-0.055554','-0.148830','0.068681', '0.465215','-0.709334','-0.022327','0.149412']	1
unbarmherzig	ADJ	['-0.303812','0.060255','-0.084112','-0.004010','0.037619','0.529342', '-0.814802','0.352307','-0.056574','-0.916005','0.684775','0.589283', '0.760170','-0.071237','0.473844','-0.140358','-0.141548','-0.027418', '0.192173','0.124949','-0.370687','-0.049118','-0.000828','1.159891', '-0.088851','0.319148','0.591678','0.360848','0.152007','0.269325', '0.570182','-0.642963','-0.740113','-0.497418','0.363069','-0.571665', '0.071467','0.335306','0.044555','0.611626','-0.094183','0.348918', '-0.500294','-0.302217','-0.609345','-0.008721','-0.053963','0.536068', '0.366870','-0.226772','0.005585','0.387879']	0
unerbittlichkeit	NOUN	['0.120024','-0.061990','-0.059935','-0.119644','0.065512','0.685375', '-0.351524','0.567665','0.172288','-0.640391','0.239138','0.539497', '0.136150','-0.274809','0.417612','0.078171','-0.436744','0.089147', '0.219894','0.232009','-0.305827','-0.160707','-0.763757','0.594918', '0.276469','0.424564','0.356466','0.342634','0.441456','0.272861', '0.433497','-0.621689','-0.359939','-0.195346','-0.090210','-0.434850', '0.204551','0.449134','0.510853','0.104645','-0.108069','0.247347', '-0.048219','0.032069','-0.443943','0.029523','-0.659892','0.617031', '0.181798','-0.565926','-0.207107','0.069137']	0
verheerend	ADJ	['-0.321332','0.085140','0.380128','-0.141487','-0.129848','0.376701', '-0.319625','0.301860','0.274220','-0.327114','0.153738','0.602431', '0.272158','-0.243252','0.707408','0.086382','-0.241551','0.250880', '0.166829','0.090222','-0.188982','-0.378966','-0.923396','0.614792', '0.659318','0.448865','0.472789','0.066366','0.471769','0.562324', '0.254510','-0.749963','-0.208273','0.043369','0.121550','-0.571011', '0.415515','0.489719','0.248316','0.255152','-0.337867','0.345628', '0.052219','0.095596','-0.449197','-0.289767','-0.440520','0.540841', '0.229276','-0.746010','-0.028589','0.325103']	0
schmerzlich	ADJ	['0.160504','0.151818','-0.160025','-0.337093','0.013825','0.343200', '-0.441813','0.618419','0.126875','-0.313122','0.138996','0.352409', '0.412794','-0.081472','0.378120','-0.307519','-0.698216','-0.055999', '0.507706','0.083650','-0.506797','-0.338951','-0.331084','0.902313', '0.393865','0.318674','0.039209','0.389538','0.425642','0.483570', '0.388267','-0.765396','-0.420842','-0.290971','-0.305448','-0.386882', '-0.158831','0.477885','0.298415','0.273838','-0.133727','0.253349', '0.027227','0.109265','-0.395367','-0.019869','-0.541113','0.307668', '0.098469','-0.529712','-0.305914','0.255485']	0
bedrohen	VERB	['-0.429424','0.001948','0.458546','0.307131','-0.249703','-0.035707', '-0.488082','0.398242','0.389062','-0.400811','0.146415','0.815498', '0.226890','-0.329751','0.608341','0.231295','-0.411251','0.046076', '0.320676','-0.114705','-0.634805','-0.162000','-0.757736','0.531049', '0.491084','0.805510','0.353746','-0.016278','0.222107','0.538070', '0.405985','-0.713811','-0.337950','-0.257182','0.389393','-0.840892', '0.488134','0.402392','0.215124','0.294131','-0.437691','0.383883', '-0.080717','-0.069769','-0.376102','-0.395756','-0.437135','0.192471', '0.094549','-0.380750','0.110404','0.577344']	0
stehlen	VERB	['-0.245398','0.039867','0.073989','0.336678','-0.068332','-0.270437', '-0.330943','0.572511','0.128450','-0.337352','0.192463','0.321097', '0.112907','-0.279012','0.713173','-0.317511','-0.616529','-0.195689', '0.569473','-0.275960','-1.070257','-0.052900','-0.608129','0.871486', '0.638026','0.765474','-0.009047','-0.154712','0.132053','0.692345', '0.458039','-0.752763','-0.295466','-0.296720','0.273303','-0.519019', '-0.068454','0.537278','-0.184131','0.466796','-0.386771','0.365113', '-0.251739','-0.014960','-0.428930','-0.162286','-0.151479','-0.036745', '0.360496','-0.136982','0.097517','0.576640']	0
stupide	ADJ	['-0.441251','0.329037','-0.173587','-0.254448','0.056209','0.375485', '-0.047192','-0.204291','0.240460','-0.470906','0.188772','0.654180', '0.173222','0.150586','0.580014','-0.499818','-0.502733','0.213473', '-0.218018','-0.353097','-0.160219','0.107844','-0.283627','0.213039', '0.302714','-0.031653','-0.114883','0.469939','-0.106539','0.326470', '0.059316','-0.513214','-0.805779','-0.125991','-0.352487','-0.369750', '-0.087032','0.401269','0.175437','0.064548','-0.402942','-0.741346', '-0.482033','0.344864','-0.642305','-0.062925','-0.464365','0.364701', '0.467398','-0.388356','0.181662','0.378044']	1
schockierend	ADJ	['-0.262375','0.317326','0.083545','-0.036576','-0.076297','0.050645', '-0.521404','0.183723','0.137391','-0.335738','0.303273','0.507747', '0.385293','-0.176488','0.395815','-0.378219','-0.413735','0.123594', '0.325465','0.310529','-0.302354','-0.176638','-0.541932','0.705419', '0.517442','0.210594','0.219768','0.093837','0.566737','0.266408', '0.288056','-0.736768','-0.537799','-0.029888','-0.004613','-0.470038', '0.156662','0.513146','0.420237','0.092376','-0.420085','0.069364', '-0.149111','0.054886','-0.283626','-0.175855','-0.494805','0.307138', '0.089728','-0.547874','-0.159065','0.132081']	0
zweifelhaft	ADJ	['-0.217669','0.258984','0.039165','-0.041956','0.007133','0.276186', '-0.455928','0.266028','0.211430','-0.752806','0.212199','0.618299', '-0.010877','-0.325752','0.536430','-0.070654','-0.373445','0.327928', '0.288887','0.251497','-0.304383','-0.152224','-0.798521','0.561802', '0.702913','0.190738','0.351582','-0.138639','0.560129','0.533776', '0.162797','-0.828577','-0.245692','0.133118','-0.281552','-0.365893', '0.139108','0.690005','0.300187','0.171265','-0.330838','0.250264', '-0.063588','0.088257','-0.646411','-0.106595','-0.488443','0.224803', '0.225221','-0.696310','0.027317','0.083893']	0
abweisung	NOUN	['-0.117332','-0.134674','0.323823','0.154132','-0.328068','0.440057', '-0.076803','0.150597','-0.147757','-0.705643','0.580478','0.661133', '0.194231','-0.351983','1.041014','0.324863','-0.769185','-0.033610', '0.465589','-0.156956','-0.451347','-0.294294','-0.725552','0.757535', '0.578630','0.865428','0.488377','-0.446004','-0.129548','0.556736', '0.247805','-1.009885','0.113952','-0.204756','-0.214293','-0.434539', '0.485045','0.427407','0.354078','0.479386','-0.366651','0.341507', '-0.037642','-0.043871','-0.094885','0.075467','-0.552227','0.415976', '-0.140794','-0.721128','0.146832','0.360734']	0
zusammenbruch	NOUN	['-0.314251','-0.063930','0.256575','-0.245391','-0.026046','0.297854', '-0.274837','0.359418','0.152195','-0.507104','0.253527','0.508082', '0.390252','-0.001125','0.660115','0.038300','-0.459347','0.139522', '0.453851','-0.079281','-0.037557','-0.345496','-0.732171','0.668306', '0.532896','0.371866','0.004713','0.043890','0.240840','0.587570', '0.367876','-0.486808','-0.242140','0.051071','0.121283','-0.629698', '0.248338','0.326856','0.438408','0.591365','0.041554','0.193394', '0.044195','-0.265883','-0.175968','-0.387397','-0.388416','0.331799', '0.093302','-0.513256','0.165120','0.343236']	0
weib	NOUN	['0.196599','0.169341','-0.288561','-0.224307','-0.001685','0.419952', '-0.314859','0.099079','0.365860','-0.602000','0.541740','-0.069962', '0.683362','-0.217395','0.222587','-0.917551','-0.463737','-0.616324', '0.264064','0.056499','-0.546387','-0.203326','-0.280922','1.133358', '0.314151','0.307517','-0.177802','0.165189','0.088389','0.078462', '0.138154','-0.620916','-0.488179','-0.083179','0.000727','-0.324451', '0.077869','0.232482','0.072091','0.185646','-0.140556','-0.410114', '-0.195866','-0.101274','-0.317609','-0.079519','-0.175481','0.353083', '0.444442','-0.107050','-0.100543','0.645836']	1
konkurrenzkampf	NOUN	['0.002171','-0.007503','0.001977','-0.178653','0.132539','0.340513', '-0.247062','0.389463','0.538086','-0.303004','0.307184','0.202068', '0.185796','-0.390826','0.429431','0.054206','-0.405957','0.285379', '0.270792','-0.109268','-0.217230','-0.062642','-0.774386','0.738799', '0.475228','0.728364','-0.211052','-0.109925','0.616391','0.632733', '0.037656','-0.483248','-0.320075','0.306343','-0.164347','-0.159358', '0.024059','0.213854','0.571658','0.489306','-0.323699','0.565560', '-0.063747','-0.320648','-0.648241','-0.437623','-0.441659','0.033296', '0.257923','-0.234818','0.335359','0.125523']	0
trist	ADJ	['-0.371190','-0.212415','-0.057675','-0.325398','0.181841','0.280160', '-0.100849','0.147035','0.665808','-0.283498','0.298527','-0.013725', '0.294020','0.349467','0.394116','-0.617855','0.030322','-0.311807', '-0.140589','-0.347003','0.414274','-0.026899','-0.058010','-0.082167', '0.250523','-0.081217','-0.041307','0.777273','0.324004','0.372741', '0.206833','-0.862081','0.049371','0.363631','-0.353790','-0.350336', '0.048359','-0.162430','-0.209332','0.098922','-0.038308','-0.362538', '-0.151310','0.396609','-0.323736','-0.105108','-0.093953','0.493264', '0.572580','-0.245103','-0.230887','0.382070']	0
stilllegen	VERB	['-0.467793','0.019428','0.448012','0.167547','-0.013288','0.477567', '0.089180','0.666688','0.505276','-0.332142','0.050142','0.757888', '0.011292','-0.415821','0.414839','0.214282','-0.504383','0.256297', '0.234462','0.277420','-0.104722','-0.579574','-1.291025','0.065495', '1.020597','0.344225','0.369559','0.026156','0.135296','0.807077', '0.247076','-0.679648','-0.095596','-0.173234','0.065257','-0.609302', '0.228541','0.351062','-0.264871','0.413498','-0.382070','0.454616', '0.007984','-0.149136','-0.017236','-0.578371','-0.788425','0.369329', '0.608709','-0.470609','0.150872','0.423383']	0
missachtung	NOUN	['-0.204442','-0.037685','0.140024','0.125834','-0.128328','0.281505', '0.049336','0.351149','0.127380','-0.551540','0.376850','0.938956', '0.046407','-0.516107','0.887337','0.230951','-0.292249','0.301015', '0.477701','-0.124143','-0.535743','-0.218683','-0.836200','0.541157', '0.679423','0.561136','0.623137','-0.277891','0.387127','0.334443', '0.511290','-0.792313','-0.036437','-0.074276','-0.012341','-0.363704', '0.666570','0.519654','0.408497','0.249366','-0.511390','0.220723', '-0.286778','0.019909','-0.465653','-0.041741','-0.503193','0.610239', '0.203667','-0.604731','0.047400','0.336453']	0
fickfehler	NOUN	['0.509151','0.331165','-0.353619','0.095412','-0.263898','0.060392', '-0.284910','-0.024381','0.563809','-0.541436','0.524905','0.352926', '0.350364','0.105359','0.132132','-0.918142','-0.358336','-0.253229', '0.154004','0.182805','-0.373958','-0.109109','-0.363313','1.051367', '0.428282','0.113097','-0.194431','0.113497','0.005891','0.148502', '0.472348','-0.323077','-0.361697','-0.518322','-0.042112','-0.290635', '-0.185670','0.419950','0.237671','0.360181','-0.526009','-0.184261', '-0.365292','0.128385','-0.542194','0.061527','-0.408427','0.172122', '0.404656','-0.411137','0.101538','0.273030']	1
widerspruch	NOUN	['0.000387','0.136942','-0.014377','0.222840','-0.050671','0.426386', '-0.354233','0.357737','-0.028639','-0.693494','0.358766','0.914483', '0.079760','-0.429074','0.474798','0.016535','-0.418160','0.269936', '0.237743','0.157238','-0.441685','-0.241326','-0.705148','0.506918', '0.573530','0.252308','0.371099','-0.052774','0.380321','0.260950', '0.223551','-0.738065','-0.112659','0.111241','-0.296085','-0.366902', '0.357816','0.469844','0.102679','0.261487','-0.190976','0.146876', '-0.081985','0.017137','-0.575258','-0.135076','-0.623255','0.397416', '0.259748','-0.661347','-0.111645','0.326467']	0
pfeife	NOUN	['0.096191','0.188214','-0.031174','0.061781','-0.051955','0.398470', '-0.191303','-0.019699','0.157938','-0.654246','0.278309','0.170473', '0.489848','0.019451','0.264879','-0.399089','-0.190084','-0.243482', '0.500997','0.195422','-0.350595','-0.140654','-0.523676','0.760257', '0.499690','0.134517','-0.172818','0.134695','0.329656','0.274429', '0.459829','-0.590628','-0.356227','-0.104415','-0.108311','-0.389027', '0.104219','0.291026','0.265322','0.518917','-0.239205','0.276941', '-0.271168','-0.093329','-0.898564','0.025108','-0.328394','0.283054', '0.339470','-0.270229','-0.122170','0.547854']	0
schlitterbahn	NOUN	['-0.021224','-0.203891','-0.164447','-0.279734','-0.534128','0.091713', '-0.620069','0.723749','0.457533','0.377683','0.793408','0.408917', '-0.080528','1.029329','-0.135213','0.152812','-0.012194','0.024449', '-0.426926','0.635403','-0.175065','0.344424','0.364621','0.083025', '0.760202','0.356443','0.159643','-0.625939','0.310547','-0.030703', '0.355624','0.307916','0.259430','-0.838749','-0.062824','-0.423501', '0.120139','-0.608056','-0.362759','-0.303358','0.143177','0.005589', '-0.572362','-0.566445','-0.526252','-0.872028','-0.046756','0.029541', '-0.201264','-0.569646','0.000170','0.813429']	0
tadeln	VERB	['-0.296621','0.211530','-0.510887','-0.526922','-0.332706','0.277874', '-0.523642','0.894225','0.358293','-0.527942','0.162910','0.691509', '0.400152','-0.039649','0.528235','-0.316639','-0.301295','0.120339', '0.225762','-0.220774','-0.300340','-0.472076','-0.542862','0.943940', '0.504976','0.196886','0.402282','0.159398','0.251020','0.978143', '0.099350','-0.955323','-0.867403','0.167299','-0.248549','-0.463275', '0.590012','0.322591','0.314076','0.521531','-0.342951','-0.476732', '-0.079274','-0.045654','-0.704074','0.072109','-0.324053','0.184574', '-0.124200','-1.178837','0.035045','0.293546']	0
vollspast	NOUN	['0.664795','0.274902','-0.046871','-0.155096','-0.044779','0.360831', '-0.265164','-0.089584','0.257224','-0.601848','0.239718','0.466506', '0.339661','-0.076677','0.248740','-1.055907','-0.371203','-0.397670', '0.316808','0.331101','-0.266916','-0.198951','-0.300326','0.973655', '0.514742','-0.070309','-0.296000','0.223506','0.303720','0.312985', '0.392036','-0.644579','-0.312269','-0.218633','0.113690','-0.022274', '-0.068811','0.128224','0.060372','0.347321','-0.289050','-0.262504', '-0.227476','0.263155','-0.493410','0.083565','-0.449688','0.123402', '0.664668','-0.641665','0.161304','0.216872']	1
grotesk	ADJ	['-0.237116','0.193965','0.023069','-0.032556','-0.003511','0.365065', '-0.357369','0.242240','0.266171','-0.622307','0.332152','0.601708', '0.235215','-0.263621','0.388166','-0.377673','-0.286990','0.227090', '0.376767','0.231872','-0.353695','-0.036972','-0.497373','0.322175', '0.575587','0.146603','0.229494','-0.165687','0.523337','0.197418', '0.300339','-0.714074','-0.464414','0.041536','-0.065399','-0.453605', '0.230603','0.662100','0.374893','0.069887','-0.369582','0.113036', '-0.162213','0.026205','-0.502695','-0.220760','-0.389913','0.430516', '0.296938','-0.500279','-0.234161','0.210829']	0
brand	NOUN	['-0.433995','0.058871','-0.453863','0.480638','-0.232560','0.098423', '0.036694','0.271750','0.502694','-0.349147','0.000353','0.082348', '-0.548323','0.104077','0.390551','0.057870','-0.302024','-0.322081', '0.469275','-0.437443','-0.122763','-0.078627','-0.185710','0.239168', '0.658856','0.534437','-0.209761','0.003180','0.585631','0.005488', '0.530586','-0.620507','0.060152','-0.449392','-0.414935','0.200803', '-0.015367','0.398792','-0.025959','0.586586','0.015749','0.632921', '-0.233439','-0.387587','-0.045098','-0.317677','-0.180264','0.410933', '-0.518136','0.419093','0.198559','-0.011023']	0
opfer	NOUN	['-0.271899','0.084308','0.152591','-0.037770','-0.301411','-0.077536', '-0.190573','0.099680','0.163080','-0.430097','0.292280','0.581952', '0.332568','-0.170161','0.645026','-0.284119','-0.520735','-0.223025', '0.462874','-0.067205','-0.516075','-0.268272','-0.569113','0.681132', '0.643658','0.567766','0.128585','0.096648','0.212784','0.377448', '0.354921','-0.658330','-0.232202','-0.149864','0.144864','-0.679446', '0.208366','0.417491','0.555800','0.324247','-0.372064','0.138105', '-0.261528','-0.057437','-0.081598','-0.083665','-0.569448','0.387767', '0.084636','-0.355443','0.018440','0.270545']	0
ergebnislos	ADJ	['-0.539864','0.012817','0.104675','-0.080173','-0.298704','0.087404', '-0.026663','0.313078','0.250169','-0.312577','0.651248','0.230645', '0.477924','-0.335543','0.561926','0.233910','-0.725610','0.130394', '0.439186','-0.099511','-0.234284','-0.383898','-0.995921','0.545903', '0.767721','0.555389','0.069177','-0.275713','0.147171','0.975776', '0.205362','-0.828709','-0.108554','-0.114689','-0.053474','-0.642555', '0.197346','0.316777','0.054606','0.468673','-0.296178','0.524728', '0.309190','-0.421363','-0.173761','-0.570829','-0.656534','0.499532', '0.320844','-0.470970','0.214259','0.345071']	0
sinnlosigkeit	NOUN	['-0.065214','0.140233','-0.085542','-0.032054','0.207140','0.246035', '-0.589656','0.253209','0.101488','-0.476409','0.293816','0.574088', '0.140247','-0.116465','0.479519','-0.374387','-0.225223','0.156285', '0.366943','0.132333','-0.295245','0.009504','-0.473726','0.849604', '0.451805','0.190378','0.309102','0.359039','0.087912','0.524659', '0.280304','-0.489344','-0.254591','-0.078837','-0.358502','-0.492300', '0.215714','0.469743','0.210446','0.283247','-0.228967','0.041391', '-0.224122','-0.048026','-0.400348','-0.175031','-0.377714','0.664457', '0.144706','-0.819032','-0.042395','0.254494']	0
abweisen	VERB	['-0.121189','-0.036345','0.089889','0.160332','-0.177530','0.094516', '0.183543','0.260330','0.305605','-0.727711','0.646908','0.444948', '0.154013','-0.680716','0.420659','-0.185656','-0.687931','0.190786', '0.472985','-0.021711','-0.447311','-0.232045','-0.664556','0.534412', '1.008866','0.707862','0.280324','-0.145013','0.122060','0.515816', '0.299954','-0.577952','-0.241144','-0.210768','-0.434485','-0.511279', '0.286580','0.316258','0.178677','0.356580','-0.582978','0.065464', '-0.030870','0.068668','-0.123915','-0.054255','-0.578814','0.127222', '-0.039535','-0.841550','0.138008','0.818860']	0
pickelface	NOUN	['0.184487','0.267345','-0.093477','0.346421','0.115940','0.223630', '-0.440188','0.071010','0.734791','-0.148280','0.762464','0.576323', '0.613291','0.327930','0.254430','-0.892951','-0.385801','-0.724467', '-0.126060','-0.246857','-0.312335','-0.302060','-0.077077','1.163932', '0.433082','0.002494','-0.230958','0.320921','0.196228','0.173306', '0.347794','-0.146056','-0.226139','0.191018','0.295844','-0.464481', '-0.116346','0.093214','-0.183812','0.543284','-0.332802','-0.283531', '-0.696581','-0.083871','-0.111488','-0.233219','-0.299604','-0.170086', '0.481274','-0.374150','0.270555','0.447860']	1
einbrecher	NOUN	['-0.708385','0.025694','-0.112574','0.011283','-0.402922','-0.139825', '-0.014376','0.337583','0.206921','-0.444262','0.313568','0.328167', '-0.020609','-0.299820','0.420762','-0.085327','-0.598993','-0.726587', '0.604763','-0.186687','-1.163688','-0.368159','-0.908563','0.885956', '0.707896','0.928908','-0.160804','0.029334','0.065875','0.569024', '0.429925','-1.078766','0.083810','-0.176142','0.246007','-0.616029', '-0.087451','0.231751','-0.487501','0.676652','-0.390831','0.728292', '-0.227403','-0.224640','-0.114449','-0.388076','-0.188867','0.395440', '0.538305','0.090343','0.160755','0.414684']	0
erschreckend	ADJ	['-0.149404','0.319412','0.027581','-0.069991','-0.054194','0.123651', '-0.558370','0.288629','0.162210','-0.412833','0.313436','0.504044', '0.360564','-0.231316','0.378291','-0.324538','-0.389878','0.244294', '0.210441','0.314179','-0.315536','-0.183192','-0.585947','0.829639', '0.585811','0.203858','0.230194','0.210657','0.578677','0.388911', '0.316281','-0.726522','-0.421855','-0.111794','-0.186734','-0.490486', '0.144064','0.591618','0.248246','0.022333','-0.406736','0.116428', '-0.028484','0.124378','-0.456667','-0.229877','-0.462642','0.366902', '0.199946','-0.678141','-0.237606','0.121758']	0
verwerflich	ADJ	['0.081151','0.308224','0.054570','0.071468','-0.088774','0.351509', '-0.310657','0.168291','0.148140','-0.866414','0.683396','0.598822', '0.354533','-0.222638','0.455532','-0.220052','-0.216747','0.026940', '0.200733','0.364984','-0.469243','-0.357635','-0.673155','0.834893', '0.712552','0.265658','0.330193','-0.013685','0.488815','0.281376', '0.374959','-0.858124','-0.517287','-0.037282','-0.261038','-0.362206', '0.204010','0.817113','0.366235','0.010142','-0.404963','-0.090615', '0.056504','0.245851','-0.391955','-0.159213','-0.298765','0.201825', '0.176506','-0.648596','-0.350340','0.360540']	0
